A-10055-87759, 40.76149276, -73.98143112
A-10060-88301, 33.7458511, -117.826166
A-10060-88303, 33.7489954, -84.3879824
A-10061-88367, 33.7489954, -84.3879824
A-10061-88412, 33.7489954, -84.3879824
A-10159-02552, 37.3688301, -122.0363496
A-10061-88444, 33.8583484, -118.0647871
A-10061-88525, 37.7799273, -121.9780153
A-10061-88538, 37.3393857, -121.8949555
A-10062-88700, 43.6807403, -114.3636619
A-10062-88716, 43.6807403, -114.3636619
A-10063-88833, 34.7464809, -92.2895948
A-10063-88913, 33.3061605, -111.8412502
A-10063-88940, 33.3061605, -111.8412502
A-10064-89085, 33.5206608, -86.80249
A-10067-89347, 35.0073697, -80.9450759
A-10067-89413, 33.0145673, -97.0969552
A-10068-89423, 33.6411316, -117.9186689
A-10068-89483, 33.1731716, -86.2516406
A-10068-89487, 38.8951118, -77.0363658
A-10069-89740, 40.76149276, -73.98143112
A-10069-89834, 41.150651, -73.9454159
A-10069-89851, 39.2903848, -76.6121893
A-10069-89893, 33.5092103, -111.8990327
A-10071-90195, 40.7281575, -74.0776417
A-10071-90221, 38.8462236, -77.3063733
A-10071-90251, 39.6477653, -104.9877597
A-10074-90310, 38.5676202, -77.3280382
A-10076-90737, 40.4086802, -80.0833885
A-10077-90963, 39.6837226, -75.7496572
A-10078-90988, 36.8639735, -101.2372785
A-10078-91101, 33.7489954, -84.3879824
A-10081-91257, 40.9114882, -73.7823549
A-10081-91259, 40.7442664, -73.4820687
A-10081-91370, 42.263079, -88.0039653
A-10082-91423, 40.4406248, -79.9958864
A-10082-91470, 40.76149276, -73.98143112
A-10083-91611, 34.0286226, -117.8103367
A-10083-91719, 40.76149276, -73.98143112
A-10085-92000, 39.5296329, -119.8138027
A-10087-92250, 38.8159473, -76.7496909
A-10088-92352, 29.6196787, -95.6349463
A-10088-92395, 35.9940329, -78.898619
A-10088-92401, 38.4220694, -77.4083162
A-10089-92490, 40.65009286, -73.94956366
A-10090-92816, 40.65009286, -73.94956366
A-10091-92953, 29.7632836, -95.3632715
A-10091-93026, 37.5482697, -121.9885719
A-10091-93030, 37.5482697, -121.9885719
A-10091-93033, 37.5482697, -121.9885719
A-10091-93035, 37.5482697, -121.9885719
A-10095-93274, 41.2709274, -73.7776336
A-10095-93336, 37.354108, -121.9552356
A-10097-93610, 39.8917732, -75.9216133
A-10097-93787, 44.7538408, -108.7573524
A-10098-93816, 40.735657, -74.1723667
A-10099-94077, 41.5874644, -109.2029043
A-10104-94557, 33.7669623, -118.1892348
A-10104-94567, 43.0528506, -74.3437467
A-10104-94683, 37.3688301, -122.0363496
A-10109-95233, 34.1477849, -118.1445155
A-10111-95582, 25.7742658, -80.1936589
A-10113-95947, 37.3393857, -121.8949555
A-10116-96235, 40.76149276, -73.98143112
A-10117-96318, 40.7895453, -74.0565298
A-10117-96364, 42.4853125, -83.3771553
A-10117-96467, 34.0522342, -118.2436849
A-10119-96700, 40.76149276, -73.98143112
A-10120-96892, 38.8159473, -76.7496909
A-10120-96895, 38.8159473, -76.7496909
A-10161-02838, 38.8942786, -77.4310992
A-10120-96899, 38.8159473, -76.7496909
A-10125-97562, 26.3017374, -98.1633433
A-10127-97899, 40.8206555, -74.2937595
A-10127-97954, 39.5359406, -76.3482931
A-10130-98232, 40.7062122, -74.5493233
A-10131-98348, 39.2903848, -76.6121893
A-10131-98455, 40.5792701, -74.4115401
A-10132-98761, 30.267153, -97.7430608
A-10132-98813, 33.0203211, -117.202813
A-10139-99894, 33.3528264, -111.789027
A-10140-99936, 37.252617, -81.2712105
A-10144-00478, 34.1477849, -118.1445155
A-10147-00911, 42.1514146, -87.959794
A-10148-01127, 40.8928771, -73.9726381
A-10148-01168, 33.7489954, -84.3879824
A-10148-01277, 37.354108, -121.9552356
A-10152-01478, 32.7830556, -96.8066667
A-10154-01821, 35.772096, -78.6386145
A-10155-02053, 33.5016932, -117.6625509
A-10158-02164, 35.772096, -78.6386145
A-10158-02198, 40.4842027, -88.9936873
A-10158-02227, 41.850033, -87.6500523
A-10158-02259, 40.7281575, -74.0776417
A-10159-02483, 30.5043583, -90.4611995
A-10161-02907, 40.3487181, -74.6590472
A-10161-02963, 33.9412127, -84.2135309
A-10162-03028, 34.6779399, -76.9507762
A-10162-03109, 34.0522342, -118.2436849
A-10162-03139, 40.76149276, -73.98143112
A-10166-03469, 34.0736204, -118.4003563
A-10166-03588, 37.5537575, -77.4602617
A-10168-03938, 40.65009286, -73.94956366
